,Date,Open,High,Low,Close,Adj Close,Volume,weekday,shift_close
130,2017-05-22,62.560001,62.874001,61.360001000000004,62.07,62.07,21646000,0,62.166
131,2017-05-23,62.091999,62.146,60.695999,60.771999,60.771999,21592000,1,62.07
132,2017-05-24,61.301998,62.200001,61.080002,62.043999,62.043999,25166500,2,60.771999
133,2017-05-25,62.203998999999996,63.394001,61.562,63.366001000000004,63.366001000000004,25070000,3,62.043999
134,2017-05-26,63.456001,65.098,63.262001,65.028,65.028,39011000,4,63.366001000000004
135,2017-05-30,65.199997,67.255997,65.152,67.019997,67.019997,38914500,1,65.028
136,2017-05-31,67.538002,68.57800300000001,67.031998,68.202003,68.202003,49817000,2,67.019997
137,2017-06-01,68.800003,68.975998,67.458,68.07399699999999,68.07399699999999,38040000,3,68.202003
138,2017-06-02,67.954002,68.57599599999999,67.185997,67.970001,67.970001,27951000,4,68.07399699999999
139,2017-06-05,67.699997,69.688004,66.842003,69.46399699999999,69.46399699999999,33922000,0,67.970001
140,2017-06-06,68.940002,71.898003,67.994003,70.57,70.57,55434000,1,69.46399699999999
141,2017-06-07,71.26799799999999,72.099998,71.028,71.93,71.93,46990000,2,70.57
142,2017-06-08,72.75,74.379997,72.043999,74.0,74.0,45307500,3,71.93
143,2017-06-09,74.884003,75.374001,70.959999,71.46399699999999,71.46399699999999,86307000,4,74.0
144,2017-06-12,71.598,72.900002,70.124001,71.802002,71.802002,52588500,0,71.46399699999999
145,2017-06-13,73.524002,75.199997,73.321999,75.190002,75.190002,59039500,1,71.802002
146,2017-06-14,76.218002,76.849998,75.262001,76.13200400000001,76.13200400000001,64092000,2,75.190002
147,2017-06-15,74.5,75.092003,73.297997,75.068001,75.068001,52132500,3,76.13200400000001
148,2017-06-16,75.596001,75.601997,74.019997,74.279999,74.279999,33655000,4,75.068001
149,2017-06-19,75.0,75.339996,73.559998,73.959999,73.959999,32746500,0,74.279999
150,2017-06-20,75.334,75.77600100000001,73.945999,74.447998,74.447998,37193500,1,73.959999
151,2017-06-21,74.870003,75.398003,73.603996,75.279999,75.279999,24616000,2,74.447998
152,2017-06-22,75.598,77.0,74.71399699999999,76.522003,76.522003,37649000,3,75.279999
153,2017-06-23,76.489998,77.398003,75.870003,76.690002,76.690002,32229000,4,76.522003
154,2017-06-26,77.337997,77.389999,74.620003,75.498001,75.498001,33020500,0,76.690002
155,2017-06-27,75.279999,75.279999,72.403999,72.47399899999999,72.47399899999999,34982000,1,75.498001
156,2017-06-28,73.335999,74.348,72.503998,74.248001,74.248001,31512500,2,72.47399899999999
157,2017-06-29,74.122002,74.199997,70.82,72.150002,72.150002,41105000,3,74.248001
158,2017-06-30,72.741997,73.353996,71.92400400000001,72.321999,72.321999,29242500,4,72.150002
159,2017-07-03,74.047997,74.269997,70.300003,70.524002,70.524002,31527000,0,72.321999
160,2017-07-05,69.440002,69.447998,65.265999,65.417999,65.417999,85233500,2,70.524002
161,2017-07-06,63.452,64.157997,61.259997999999996,61.765999,61.765999,96622500,3,65.417999
162,2017-07-07,62.700001,63.400002,61.476002,62.644001,62.644001,70884500,4,61.765999
163,2017-07-10,62.580002,63.588001,60.625999,63.209998999999996,63.209998999999996,69104500,0,62.644001
164,2017-07-11,63.200001,65.456001,62.860001000000004,65.444,65.444,57797000,1,63.209998999999996
165,2017-07-12,66.08000200000001,66.620003,64.900002,65.903999,65.903999,51730500,2,65.444
166,2017-07-13,66.022003,66.32,63.993999,64.681999,64.681999,42972500,3,65.903999
167,2017-07-14,64.638,65.683998,64.244003,65.556,65.556,28126000,4,64.681999
168,2017-07-17,65.108002,65.41999799999999,62.689999,63.914001,63.914001,49384500,0,65.556
169,2017-07-18,63.5,65.82599599999999,63.132,65.648003,65.648003,31868500,1,63.914001
170,2017-07-19,65.646004,66.33000200000001,64.643997,65.052002,65.052002,31785000,2,65.648003
171,2017-07-20,65.379997,66.043999,64.839996,65.984001,65.984001,25831000,3,65.052002
172,2017-07-21,65.891998,66.251999,65.160004,65.68,65.68,24508000,4,65.984001
173,2017-07-24,66.047997,68.68,66.001999,68.503998,68.503998,43185500,0,65.68
174,2017-07-25,69.0,69.120003,66.83000200000001,67.91999799999999,67.91999799999999,34946000,1,68.503998
175,2017-07-26,68.071999,69.099998,67.624001,68.769997,68.769997,24104000,2,67.91999799999999
176,2017-07-27,69.199997,69.5,65.258003,66.891998,66.891998,41512000,3,68.769997
177,2017-07-28,67.377998,67.91999799999999,66.501999,67.014,67.014,24402000,4,66.891998
178,2017-07-31,67.099998,68.297997,64.208,64.694,64.694,42675500,0,67.014
179,2017-08-01,64.599998,64.889999,63.226002,63.914001,63.914001,41515500,1,64.694
180,2017-08-02,63.787997999999995,65.42400400000001,62.243999,65.178001,65.178001,65457500,2,63.914001
181,2017-08-03,69.066002,70.0,68.629997,69.417999,69.417999,67675000,3,65.178001
182,2017-08-04,69.400002,71.454002,68.660004,71.38200400000001,71.38200400000001,46344500,4,69.417999
183,2017-08-07,71.470001,71.896004,70.550003,71.033997,71.033997,31622500,0,71.38200400000001
184,2017-08-08,71.505997,73.716003,71.480003,73.043999,73.043999,37249000,1,71.033997
185,2017-08-09,72.199997,74.0,71.790001,72.706001,72.706001,34460500,2,73.043999
186,2017-08-10,72.32,73.33000200000001,70.931999,71.08000200000001,71.08000200000001,35464500,3,72.706001
187,2017-08-11,71.393997,72.251999,70.72399899999999,71.57399699999999,71.57399699999999,21829000,4,71.08000200000001
188,2017-08-14,72.92600300000001,73.531998,72.519997,72.760002,72.760002,22596000,0,71.57399699999999
189,2017-08-15,73.040001,73.098,71.874001,72.466003,72.466003,15425500,1,72.760002
190,2017-08-16,72.599998,73.300003,72.503998,72.582001,72.582001,17069000,2,72.466003
191,2017-08-17,72.241997,72.660004,70.318001,70.384003,70.384003,25138500,3,72.582001
192,2017-08-18,70.582001,70.800003,69.160004,69.491997,69.491997,27041000,4,70.384003
193,2017-08-21,69.164001,69.164001,66.370003,67.571999,67.571999,32477000,0,69.491997
194,2017-08-22,68.225998,68.447998,67.47399899999999,68.269997,68.269997,21610000,1,67.571999
195,2017-08-23,67.797997,70.697998,67.660004,70.554001,70.554001,24772500,2,68.269997
196,2017-08-24,70.503998,71.332001,69.947998,70.585999,70.585999,22923500,3,70.554001
197,2017-08-25,70.848,71.138,69.459999,69.610001,69.610001,17420000,4,70.585999
198,2017-08-28,69.456001,69.470001,67.944,69.13200400000001,69.13200400000001,18820000,0,69.610001
199,2017-08-29,67.896004,69.809998,67.75,69.472,69.472,20368500,1,69.13200400000001
200,2017-08-30,69.933998,70.694,69.400002,70.636002,70.636002,17064500,2,69.472
201,2017-08-31,70.709999,71.688004,70.564003,71.18,71.18,20364000,3,70.636002
202,2017-09-01,71.22399899999999,71.51799799999999,70.737999,71.08000200000001,71.08000200000001,15247500,4,71.18
203,2017-09-05,70.760002,71.098,69.178001,69.917999,69.917999,19175500,1,71.08000200000001
204,2017-09-06,69.900002,70.195999,68.311996,68.905998,68.905998,20457000,2,69.917999
205,2017-09-07,69.195999,70.496002,68.690002,70.122002,70.122002,21196000,3,68.905998
206,2017-09-08,69.797997,69.956001,68.459999,68.68,68.68,16317500,4,70.122002
207,2017-09-11,70.269997,72.741997,70.0,72.737999,72.737999,38335500,0,68.68
208,2017-09-12,72.898003,73.751999,72.08000200000001,72.550003,72.550003,29864500,1,72.737999
209,2017-09-13,72.764,73.613998,71.917999,73.246002,73.246002,20926000,2,72.550003
210,2017-09-14,72.865997,75.592003,72.52600100000001,75.528,75.528,36012500,3,73.246002
211,2017-09-15,74.902,76.0,74.540001,75.961998,75.961998,27102500,4,75.528
212,2017-09-18,76.050003,77.92199699999999,75.53600300000001,77.0,77.0,35940000,0,75.961998
213,2017-09-19,76.0,76.477997,74.71399699999999,75.019997,75.019997,32259500,1,77.0
214,2017-09-20,74.599998,75.650002,74.21399699999999,74.781998,74.781998,24595500,2,75.019997
215,2017-09-21,74.980003,75.365997,72.902,73.295998,73.295998,23091000,3,74.781998
216,2017-09-22,73.297997,73.980003,70.17600300000001,70.218002,70.218002,40797000,4,73.295998
217,2017-09-25,70.629997,71.494003,68.57599599999999,68.998001,68.998001,38029500,0,70.218002
218,2017-09-26,70.185997,70.248001,68.18,69.050003,69.050003,35781500,1,68.998001
219,2017-09-27,69.980003,70.297997,68.099998,68.194,68.194,30301500,2,69.050003
220,2017-09-28,67.975998,68.550003,67.08000200000001,67.91999799999999,67.91999799999999,26598000,3,68.194
221,2017-09-29,68.372002,68.935997,67.720001,68.220001,68.220001,25535500,4,67.91999799999999
222,2017-10-02,68.503998,68.739998,67.101997,68.306,68.306,26434000,0,68.220001
223,2017-10-03,67.18,69.709999,66.255997,69.627998,69.627998,50768000,1,68.306
224,2017-10-04,70.25,71.72399899999999,69.91999799999999,71.001999,71.001999,40817500,2,69.627998
225,2017-10-05,71.199997,71.487999,70.269997,71.066002,71.066002,20858500,3,71.001999
226,2017-10-06,70.620003,72.019997,70.449997,71.375999,71.375999,21487500,4,71.066002
227,2017-10-09,69.93,70.349998,68.533997,68.587997,68.587997,37468500,0,71.375999
228,2017-10-10,69.360001,71.125999,69.106003,71.11799599999999,71.11799599999999,34892500,1,68.587997
229,2017-10-11,70.778,71.519997,70.230003,70.91999799999999,70.91999799999999,22504000,2,71.11799599999999
230,2017-10-12,70.589996,71.956001,70.528,71.136002,71.136002,20435000,3,70.91999799999999
231,2017-10-13,71.396004,71.697998,70.736,71.113998,71.113998,17702500,4,71.136002
232,2017-10-16,70.751999,70.896004,69.431999,70.120003,70.120003,26877500,0,71.113998
233,2017-10-17,70.181999,71.244003,70.014,71.150002,71.150002,16466500,1,70.120003
234,2017-10-18,71.194,72.599998,70.82599599999999,71.93,71.93,24695500,2,71.150002
235,2017-10-19,71.112,71.43,69.639999,70.362,70.362,25309000,3,71.93
236,2017-10-20,70.538002,70.910004,68.86799599999999,69.019997,69.019997,24652000,4,70.362
237,2017-10-23,69.975998,69.989998,67.25,67.403999,67.403999,28736500,0,69.019997
238,2017-10-24,67.760002,68.559998,67.23200200000001,67.468002,67.468002,22458500,1,67.403999
239,2017-10-25,67.339996,67.5,64.711998,65.167999,65.167999,42970500,2,67.468002
240,2017-10-26,65.556,66.045998,64.639999,65.234001,65.234001,25117500,3,65.167999
241,2017-10-27,63.950001,64.917999,63.332001,64.17400400000001,64.17400400000001,34898500,4,65.234001
242,2017-10-30,63.835999,64.755997,63.450001,64.015999,64.015999,21272000,0,64.17400400000001
243,2017-10-31,64.045998,66.389999,64.03600300000001,66.306,66.306,28361500,1,64.015999
244,2017-11-01,66.449997,66.522003,64.052002,64.216003,64.216003,42286500,2,66.306
245,2017-11-02,60.026001,61.737999,58.526001,59.852001,59.852001,98957000,3,64.216003
246,2017-11-03,59.900002,61.25,59.026001,61.217999,61.217999,44470000,4,59.852001
247,2017-11-06,61.400002,61.5,59.801998,60.556,60.556,32430000,0,61.217999
248,2017-11-07,60.203998999999996,61.299999,60.006001,61.209998999999996,61.209998999999996,26471500,1,60.556
249,2017-11-08,61.099998,61.377998,60.259997999999996,60.877998,60.877998,23626500,2,61.209998999999996
250,2017-11-09,60.5,60.891998,59.259997999999996,60.598,60.598,27235500,3,60.877998
251,2017-11-10,60.5,61.672001,60.369999,60.598,60.598,23127000,4,60.598
252,2017-11-13,60.026001,63.360001000000004,59.821999,63.080002,63.080002,37924500,0,60.598
253,2017-11-14,63.0,63.27,61.380001,61.740002000000004,61.740002000000004,28380500,1,63.080002
254,2017-11-15,61.202,62.498001,60.299999,62.259997999999996,62.259997999999996,29893500,2,61.740002000000004
255,2017-11-16,62.798,63.627998,62.259997999999996,62.5,62.5,29110500,3,62.259997999999996
256,2017-11-17,65.134003,65.334,62.630001,63.009997999999996,63.009997999999996,68675500,4,62.5
257,2017-11-20,62.757999,63.099998,60.950001,61.748001,61.748001,41238500,0,63.009997999999996
258,2017-11-21,62.172001,63.646,61.742001,63.562,63.562,36306500,1,61.748001
259,2017-11-22,63.354,63.484001,62.368,62.52,62.52,24588000,2,63.562
260,2017-11-24,62.757999,63.282001,62.200001,63.110001000000004,63.110001000000004,16220500,4,62.52
261,2017-11-27,62.650002,63.467999,61.902,63.362,63.362,22779500,0,63.110001000000004
262,2017-11-28,63.271999,64.0,62.784,63.509997999999996,63.509997999999996,24747500,1,63.362
263,2017-11-29,63.459998999999996,63.599998,60.245998,61.507999,61.507999,43837000,2,63.509997999999996
264,2017-11-30,61.712002000000005,62.139998999999996,60.908001,61.77,61.77,21758000,3,61.507999
265,2017-12-01,61.088001,62.063999,61.009997999999996,61.306,61.306,21464500,4,61.77
266,2017-12-04,61.299999,61.653999,60.122002,61.040001000000004,61.040001000000004,29175500,0,61.306
267,2017-12-05,60.400002,61.599998,60.200001,60.740002000000004,60.740002000000004,23232500,1,61.040001000000004
268,2017-12-06,60.02,62.678001,60.0,62.652,62.652,35976500,2,60.740002000000004
269,2017-12-07,62.400002,63.726002,62.209998999999996,62.248001,62.248001,23903000,3,62.652
270,2017-12-08,62.919998,63.396,62.251999,63.026001,63.026001,17342500,4,62.248001
271,2017-12-11,62.925999,65.802002,62.75,65.781998,65.781998,39690000,0,63.026001
272,2017-12-12,66.089996,68.288002,66.005997,68.206001,68.206001,43666000,1,65.781998
273,2017-12-13,68.185997,68.844002,67.300003,67.806,67.806,31107500,2,68.206001
274,2017-12-14,68.202003,69.487999,67.379997,67.57800300000001,67.57800300000001,28999500,3,67.806
275,2017-12-15,68.407997,68.779999,67.152,68.690002,68.690002,34666000,4,67.57800300000001
276,2017-12-18,68.980003,69.346001,67.515999,67.774002,67.774002,27381000,0,68.690002
277,2017-12-19,68.052002,68.297997,66.059998,66.220001,66.220001,34125000,1,67.774002
278,2017-12-20,66.538002,66.620003,65.008003,65.795998,65.795998,29769000,2,66.220001
279,2017-12-21,65.917999,66.748001,65.442001,66.332001,66.332001,21926000,3,65.795998
280,2017-12-22,65.902,66.183998,64.96399699999999,65.040001,65.040001,21079000,4,66.332001
281,2017-12-26,64.765999,64.788002,63.316002000000005,63.458,63.458,21892000,1,65.040001
282,2017-12-27,63.200001,63.535999,62.150002,62.327999,62.327999,23560500,2,63.458
283,2017-12-28,62.349998,63.164001,61.908001,63.071999,63.071999,21581500,3,62.327999
284,2017-12-29,63.236,63.282001,62.0,62.27,62.27,18886000,4,63.071999
285,2018-01-02,62.400002,64.42199699999999,62.200001,64.106003,64.106003,21761000,1,62.27
286,2018-01-03,64.199997,65.050003,63.110001000000004,63.450001,63.450001,22607500,2,64.106003
287,2018-01-04,62.574001,63.709998999999996,61.136002000000005,62.924,62.924,49731500,3,63.450001
288,2018-01-05,63.324001,63.448002,62.400002,63.316002000000005,63.316002000000005,22956000,4,62.924
289,2018-01-08,63.200001,67.403999,63.099998,67.281998,67.281998,49297000,0,63.316002000000005
290,2018-01-09,67.031998,67.760002,65.480003,66.737999,66.737999,35733000,1,67.281998
291,2018-01-10,66.440002,67.400002,66.0,66.959999,66.959999,21549500,2,66.737999
292,2018-01-11,67.047997,68.961998,66.652,67.589996,67.589996,33227500,3,66.959999
293,2018-01-12,67.725998,68.082001,66.734001,67.244003,67.244003,24125500,4,67.589996
294,2018-01-16,67.508003,69.0,66.959999,68.012001,68.012001,32371500,1,67.244003
295,2018-01-17,68.094002,69.800003,67.949997,69.431999,69.431999,35517500,2,68.012001
296,2018-01-18,69.134003,70.459999,68.748001,68.914001,68.914001,28429000,3,69.431999
297,2018-01-19,69.0,70.11799599999999,68.519997,70.003998,70.003998,24441500,4,68.914001
298,2018-01-22,69.879997,71.566002,69.839996,70.311996,70.311996,31052000,0,70.003998
299,2018-01-23,72.0,72.099998,70.199997,70.557999,70.557999,27327000,1,70.311996
300,2018-01-24,70.916,70.949997,68.704002,69.178001,69.178001,26437500,2,70.557999
301,2018-01-25,69.653999,69.839996,67.279999,67.528,67.528,33701500,3,69.178001
