,Date,Open,High,Low,Close,Adj Close,Volume,weekday,shift_close
110,4/24/17,61.844002,62.110001,61.203999,61.605999,61.605999,25417500,0,61.119999
111,4/25/17,61.599998,62.796001,61.172001,62.757999,62.757999,33688500,1,61.605999
112,4/26/17,62.473999,62.900002,61.799999,62.034,62.034,23475000,2,62.757999
113,4/27/17,62.338001,62.618,61.5,61.726002,61.726002,17343000,3,62.034
114,4/28/17,61.966,62.959999,61.599998,62.813999,62.813999,22527500,4,61.726002
115,5/1/17,62.976002,65.449997,62.962002,64.566002,64.566002,44148000,0,62.813999
116,5/2/17,64.800003,65.531998,63.312,63.778,63.778,26914000,1,64.566002
117,5/3/17,63.534,64.306,62.09,62.203999,62.203999,35667000,2,63.778
118,5/4/17,61.487999,61.554001,58.152,59.091999,59.091999,70760000,3,62.203999
119,5/5/17,59.599998,61.709999,59.360001,61.669998,61.669998,40886500,4,59.091999
120,5/8/17,62.18,62.757999,61.164001,61.438,61.438,35032500,0,61.669998
121,5/9/17,61.875999,64.398003,61.82,64.251999,64.251999,48382500,1,61.438
122,5/10/17,64.311996,65.099998,63.624001,65.043999,65.043999,28708000,2,64.251999
123,5/11/17,64.68,65.199997,63.919998,64.620003,64.620003,23769000,3,65.043999
124,5/12/17,65.096001,65.400002,64.306,64.961998,64.961998,20608000,4,64.620003
125,5/15/17,63.675999,64.040001,62.506001,63.175999,63.175999,38110000,0,64.961998
126,5/16/17,63.518002,64.012001,63.028,63.402,63.402,20762500,1,63.175999
127,5/17/17,62.877998,62.925999,61.099998,61.222,61.222,33559500,2,63.402
128,5/18/17,61.400002,62.787998,61.062,62.612,62.612,28269000,3,61.222
129,5/19/17,63.099998,63.299999,62.040001,62.166,62.166,23438000,4,62.612
130,5/22/17,62.560001,62.874001,61.360001,62.07,62.07,21646000,0,62.166
131,5/23/17,62.091999,62.146,60.695999,60.771999,60.771999,21592000,1,62.07
132,5/24/17,61.301998,62.200001,61.080002,62.043999,62.043999,25166500,2,60.771999
133,5/25/17,62.203999,63.394001,61.562,63.366001,63.366001,25070000,3,62.043999
134,5/26/17,63.456001,65.098,63.262001,65.028,65.028,39011000,4,63.366001
135,5/30/17,65.199997,67.255997,65.152,67.019997,67.019997,38914500,1,65.028
136,5/31/17,67.538002,68.578003,67.031998,68.202003,68.202003,49817000,2,67.019997
137,6/1/17,68.800003,68.975998,67.458,68.073997,68.073997,38040000,3,68.202003
138,6/2/17,67.954002,68.575996,67.185997,67.970001,67.970001,27951000,4,68.073997
139,6/5/17,67.699997,69.688004,66.842003,69.463997,69.463997,33922000,0,67.970001
140,6/6/17,68.940002,71.898003,67.994003,70.57,70.57,55434000,1,69.463997
141,6/7/17,71.267998,72.099998,71.028,71.93,71.93,46990000,2,70.57
142,6/8/17,72.75,74.379997,72.043999,74,74,45307500,3,71.93
