Date,Adj Close
2010-07-09,-9.37500000000001
2010-07-16,18.620689655172406
2010-07-23,3.1492005813953616
2010-07-30,-6.341006655943316
2010-08-06,-1.755241162297183
2010-08-13,-6.482924961715164
2010-08-20,4.2576430834178725
2010-08-27,3.141362078890597
2010-09-03,6.8527936174602955
2010-09-10,-4.180476052369597
2010-09-17,0.29747141857425774
2010-09-24,-0.6426345421071344
2010-10-01,2.4875373134328305
2010-10-08,-0.8252186468977185
2010-10-15,0.5383994126284763
2010-10-22,0.8763390643473867
2010-10-29,5.405430841078873
2010-11-05,11.904739010989008
2010-11-12,22.09493087048504
2010-11-19,3.8539048012574906
2010-11-26,13.972265246853844
2010-12-03,-10.84374138678632
2010-12-10,0.09526835428204095
2010-12-17,-0.5075825678271917
2010-12-24,-4.0497601961479335
2010-12-31,-11.498853439680945
2011-01-07,6.045851679656722
2011-01-14,-8.817278892124847
2011-01-21,-10.524289218584615
2011-01-28,4.210091145833328
2011-02-04,-2.2907325508678578
2011-02-11,-0.8951406649616356
2011-02-18,-0.3010967741935433
2011-02-25,1.8550694251659783
2011-03-04,5.675540025412951
2011-03-11,-3.527014734872691
2011-03-18,-4.611548688918021
2011-03-25,-0.9146339471616027
2011-04-01,17.186765453458143
2011-04-08,-0.6376407797525907
2011-04-15,-3.4352774631936644
2011-04-22,4.53483278632385
2011-04-29,3.2161362722258335
2011-05-06,-1.7391304347826098
2011-05-13,1.58556415929203
2011-05-20,1.5245006307621267
2011-05-27,5.6488906598336275
2011-06-03,1.9627918781725873
2011-06-10,-7.534051189171731
2011-06-17,-4.881515592518948
2011-06-24,4.037716219298826
2011-07-01,5.25935799782371
2011-07-08,-0.7236387450656911
2011-07-15,-4.2693501788701465
2011-07-22,6.2001439086033505
2011-07-29,-3.8238470768441335
2011-08-05,-13.951011714589978
2011-08-12,8.539603960396036
2011-08-19,-15.24133409350057
2011-08-26,6.4125321944995095
2011-09-02,-2.7812895069532217
2011-09-09,-0.4334850455136485
2011-09-16,12.320442385816799
2011-09-23,2.2480813953488443
2011-09-30,-7.543611155494478
2011-10-07,10.660086100861022
2011-10-14,3.9273997642459646
2011-10-21,-0.07128342245988906
2011-10-28,6.564358443746254
2011-11-04,8.168749274983146
2011-11-11,4.116388115134639
2011-11-18,-3.0915869364466553
2011-11-25,-2.883405350215551
2011-12-02,5.180021291847581
2011-12-09,-6.786801801801811
2011-12-16,-9.793783794101763
2011-12-23,-0.35716065050702683
2011-12-30,2.3655913978494425
2012-01-06,-5.777310924369738
2012-01-13,-15.3103121516165
2012-01-20,16.71786237776709
2012-01-27,10.263159823902225
2012-02-03,6.205285749281586
2012-02-10,-0.16054572061867667
2012-02-17,12.443731904136968
2012-02-24,-3.488690804788497
2012-03-02,0.8592444444444514
2012-03-09,2.056419220978145
2012-03-16,1.6695595854922418
2012-03-23,-3.5107724361873816
2012-03-30,9.272315140845077
2012-04-06,-7.4113846117904725
2012-04-13,-2.5812351245308784
2012-04-20,-1.2801133194571768
2012-04-27,0.542822596076209
2012-05-04,-4.529108498933942
2012-05-11,1.3195098963242335
2012-05-18,-14.542651162790687
2012-05-25,8.164007286648634
2012-06-01,-5.568568528777007
2012-06-08,6.856091144566379
2012-06-15,-0.565143046067651
2012-06-22,12.972266800401222
2012-06-29,-7.398652352966517
2012-07-06,-0.9587727708533111
2012-07-13,10.519506292352364
2012-07-20,-7.182482800362444
2012-07-27,-7.172067815675975
2012-08-03,-7.590631580927065
2012-08-10,9.79097909790978
2012-08-17,0.2338176352705501
2012-08-24,-1.6994332390147915
2012-08-31,-3.3220672335479318
2012-09-07,2.9102740025024554
2012-09-14,3.5434235871510067
2012-09-21,-1.2175222112536965
2012-09-28,-2.465007072785985
2012-10-05,-1.3319672131147597
2012-10-12,-4.326739356178599
2012-10-19,0.36175825583244503
2012-10-26,-1.297765194261924
2012-11-02,5.624562751015838
2012-11-09,4.840923236514527
2012-11-16,5.013226420386951
2012-11-23,0.9107881735571421
2012-11-30,5.259897292250226
2012-12-07,1.0348756601307407
2012-12-14,-1.0535557506584747
2012-12-21,0.5619787045252789
2012-12-28,-2.294117309688637
2013-01-04,3.552046425038169
2013-01-11,-4.331381443514748
2013-01-18,4.892114858705576
2013-01-25,7.126304624319912
2013-02-01,3.569497508044539
2013-02-08,2.4543214692325677
2013-02-15,-5.606536697247721
2013-02-22,-2.510799474999925
2013-03-01,-4.043188042535029
2013-03-08,11.024545454545454
2013-03-15,-8.266180365716103
2013-03-22,3.76874415291244
